job_post_id,client_id,job_title,job_description,project_type,project_scope,experience_level,status,domain
795d54fa-fd26-48a7-8335-497259727fb8,bd56ac79-ca10-434b-b048-4e75eee69f18,Smart Contract Development Specialist,We are looking to hire a entry-level contributor for a remote Blockchain engagement. Primary deliverable: Build a yield-aggregator vault with composable strategy modules. Secondary tasks may include create a DAO governance module with weighted voting and on-chain proposal storage. Good written English is required for async stand-ups; Bahasa Indonesia is a plus. Code is reviewed in pull requests; mainline must always be deployable.,individual,medium,entry,active,blockchain
6890b478-3c0c-4b0a-bc7a-7ba874d631f2,f864d8b1-1e42-493d-94c8-e00861905145,Junior DevOps Developer,"Seeking a Devops specialist (level: intermediate) for a 4–12 week engagement. Primary deliverable: Migrate a monolith to ECS Fargate, cutting deploy time from 25 to 4 minutes. Stretch goal if time allows: Implement secret rotation across services using AWS Secrets Manager. Prior experience shipping similar projects is required — please link relevant work. Code is reviewed in pull requests; mainline must always be deployable.",individual,medium,intermediate,active,devops
84a468b6-5ecc-4977-a8a9-557701809c3a,225203d7-63b9-44f6-a5fa-aaeeb14adbbd,Cloud Infrastructure Engineer,"We are looking to hire a entry-level contributor for a remote Devops engagement. The main scope is: Centralise logging with Loki + Grafana, retention tuned for 30 days. Stretch goal if time allows: Build a self-service deploy platform for internal teams using GitHub Actions. We expect clear documentation of decisions and trade-offs.",team,small,entry,active,devops
c689d04b-d35b-4701-9df6-5297da179310,5b58291a-a41f-48f6-8143-d03d53f8d62f,Lead Mobile Developer,Our team needs an intermediate Mobile freelancer to support an active project. The main scope is: Migrate an existing Cordova app to Flutter with feature parity. Stretch goal if time allows: Implement a travel itinerary builder with airline schedule sync and weather overlays. You should be comfortable owning the work end-to-end and writing brief weekly updates. Delivery is in two-week iterations with a demo at the end of each cycle.,team,medium,intermediate,active,mobile
443df280-132d-4b94-a5c1-a0663c1cb223,d88cb169-914a-4b8e-befd-ef68b438f070,Blockchain Development Engineer,"Seeking a Blockchain specialist (level: entry) for a 4–12 week engagement. We need someone to implement a subgraph indexer for an existing protocol with 6 entity types. On top of that, you may help with build a yield-aggregator vault with composable strategy modules. Good written English is required for async stand-ups; Bahasa Indonesia is a plus. Weekly written status updates expected, with one async video walkthrough per milestone.",team,small,entry,active,blockchain
1754fa68-cdf8-4c9c-b1de-ab0f84aeb475,c3baa549-508d-4fb5-9475-d5345a68438c,Graphic Design Engineer,Project posting: Design contractor at the expert level. The main scope is: Design an iconography set (200 icons) following a custom grid system. Good written English is required for async stand-ups; Bahasa Indonesia is a plus. Engagement is fully remote; team timezones are GMT+7 and GMT−5.,team,large,expert,active,design
a079208a-3187-44d0-a7cf-2959fcce4e8c,fb0dac22-016c-4d07-9ab4-60383b7ab2c0,AI Engineering Specialist,"Open contract: Ml/Ai work suited to a intermediate contributor. We need someone to build a sales-forecast model integrated into a finance dashboard, MAPE under 8%. We expect clear documentation of decisions and trade-offs. Engagement is fully remote; team timezones are GMT+7 and GMT−5.",individual,small,intermediate,closed,ml_ai
0da07914-e6eb-4381-8f0e-10b3ec36fb5c,8861dda9-f8f4-41ec-9d00-6fdb669eb431,API Development Specialist,"We are looking to hire a entry-level contributor for a remote Backend engagement. Primary deliverable: Build a REST API for a stock-take mobile app, including OAuth2 login, pagination, and offline retry support. There is also some adjacent work around implement event sourcing for an e-commerce order lifecycle. Familiarity with our broader stack (see job role skills) is expected. Weekly written status updates expected, with one async video walkthrough per milestone.",individual,medium,entry,active,backend
055dbc2b-067f-4bd3-884e-b4fb7a7026db,d324f6ff-437b-40c9-9c5f-2ba3c5686f61,Junior Full-Stack Developer,"Our team needs an expert Fullstack freelancer to support an active project. Core work: Build an inventory management web app with barcode scanning on mobile and desktop. On top of that, you may help with build a marketplace with two-sided onboarding, search, chat, and Stripe Connect payouts. Engagement is fully remote; team timezones are GMT+7 and GMT−5.",team,small,expert,filled,fullstack
21b82eb6-67f5-4e4c-9484-b6c47cc53d7b,d5eb983f-f08f-4c5b-8e6c-79531b85ae6a,Smart Contract Development Specialist,"Project posting: Blockchain contractor at the intermediate level. Primary deliverable: Develop a wallet-connect onboarding flow for a Web3 game. On top of that, you may help with develop an NFT minting contract with lazy-mint pattern saving 60% gas vs eager mint. Weekly written status updates expected, with one async video walkthrough per milestone.",team,large,intermediate,active,blockchain
3bd3ff91-ac1a-4715-998c-7263b3fa7b49,e14ceed3-17ba-437c-87e5-08e88b548535,Data Science Engineer,Project posting: Ml/Ai contractor at the entry level. Primary deliverable: Build a churn prediction model with explainability via SHAP for the success team. There is also some adjacent work around develop a recommendation system for a media platform — collaborative + content-based hybrid. Familiarity with our broader stack (see job role skills) is expected.,individual,large,entry,active,ml_ai
6bb401ca-bb13-45be-a614-d7d90667657a,db831782-e696-4651-a937-3c21d4d9dc01,API Development Specialist,"Project posting: Backend contractor at the intermediate level. The main scope is: Build a background job queue using Redis streams to send transactional emails. On top of that, you may help with add full-text search to an existing FastAPI service using PostgreSQL tsvector. You should be comfortable owning the work end-to-end and writing brief weekly updates. Delivery is in two-week iterations with a demo at the end of each cycle.",individual,small,intermediate,closed,backend
e682e8e4-29ec-4de8-a534-261d975150f8,c5e91ea6-a307-41b6-ba55-50db640fde2f,Senior iOS Developer,We are looking to hire a expert-level contributor for a remote Mobile engagement. Primary deliverable: Implement a travel itinerary builder with airline schedule sync and weather overlays. Secondary tasks may include create a banking transaction-history app with biometric login and offline view. You should be comfortable owning the work end-to-end and writing brief weekly updates. Delivery is in two-week iterations with a demo at the end of each cycle.,team,medium,expert,active,mobile
56fe121d-6ba7-4175-964c-b67377be5a18,1de8496f-f59c-4f5d-9929-d92f82726b5a,Graphic Design Engineer,"Our team needs an expert Design freelancer to support an active project. Primary deliverable: Marketing site for a B2B SaaS product including illustrations and motion. Stretch goal if time allows: Internal tool UX overhaul to reduce support tickets by 30%. You should be comfortable owning the work end-to-end and writing brief weekly updates. Weekly written status updates expected, with one async video walkthrough per milestone.",individual,medium,expert,active,design
796b40ab-5470-45a5-8696-63de29681f11,e4d5d9a3-d78a-4773-8f3f-14b315806328,Blockchain Development Engineer,Project posting: Blockchain contractor at the expert level. Primary deliverable: Build a yield-aggregator vault with composable strategy modules. Stretch goal if time allows: Build a DEX router supporting Uniswap V3 and SushiSwap with slippage protection. Good written English is required for async stand-ups; Bahasa Indonesia is a plus. Engagement is fully remote; team timezones are GMT+7 and GMT−5.,individual,small,expert,closed,blockchain
d404f823-e645-4ed3-a8ef-f73369a1b2ff,304200b2-b017-4969-874f-db52d3b01c1c,Machine Learning Development,Open contract: Ml/Ai work suited to a expert contributor. The main scope is: Build a churn prediction model with explainability via SHAP for the success team. There is also some adjacent work around implement an anomaly detection system on telemetry data with weekly retraining. We expect clear documentation of decisions and trade-offs. Payment is milestone-based; budget includes bug fixes within 30 days of delivery.,team,small,expert,active,ml_ai
2e418f52-f579-4cc1-9dbf-9712c3d24e91,b77c304c-5d78-4051-a0b7-8644bca61d12,Product Design Specialist,"Our team needs an intermediate Design freelancer to support an active project. Core work: Build a design system covering 80 components with light/dark themes and tokens. Stretch goal if time allows: Create high-fidelity prototypes for a new feature flow with usability testing rounds. Good written English is required for async stand-ups; Bahasa Indonesia is a plus. Weekly written status updates expected, with one async video walkthrough per milestone.",team,medium,intermediate,closed,design
e280bef7-4428-4ad6-b725-d22ea2c9768c,d7b55520-412f-4ecc-9b11-58980f2daf26,Full-Stack Development Engineer,We are looking to hire a expert-level contributor for a remote Fullstack engagement. We need someone to develop a content management system with role-based publishing and versioning. There is also some adjacent work around build a peer-to-peer rental platform with calendar availability and damage deposits. You should be comfortable owning the work end-to-end and writing brief weekly updates. Payment is milestone-based; budget includes bug fixes within 30 days of delivery.,team,small,expert,closed,fullstack
1b71aa0e-f286-46a5-af65-2b9d5d67c5a8,f5263526-fe63-4657-9a1e-ed0d14b0b65a,Web Development Engineer,"Our team needs an entry Fullstack freelancer to support an active project. Core work: Build an inventory management web app with barcode scanning on mobile and desktop. There is also some adjacent work around develop a content management system with role-based publishing and versioning. You should be comfortable owning the work end-to-end and writing brief weekly updates. Weekly written status updates expected, with one async video walkthrough per milestone.",team,large,entry,active,fullstack
b8d09c15-45ee-4987-8aad-22c6ced2d1b6,4ca4cc08-9fb6-44a9-a6ad-e8a441735a5b,Junior DevOps Developer,"Seeking a Devops specialist (level: intermediate) for a 4–12 week engagement. Core work: Implement secret rotation across services using AWS Secrets Manager. On top of that, you may help with implement blue/green deploys with automated rollback on failed health checks. Two-week iteration cadence with one async demo per cycle. Weekly written status updates expected, with one async video walkthrough per milestone.",individual,medium,intermediate,closed,devops
