portfolio_id,freelancer_id,project_title,project_description,completion_date,is_auto_generated
d17655ac-f6a3-42ca-b304-ab205acff675,56def62b-b387-4cfc-828b-5832f2e09b7f,Fullstack Engagement — 2022,"Completed project: Subscription analytics dashboard pulling from MRR, churn, and LTV metrics. Delivered for client engagement.",2022-08-22,1
b8b6ef5b-6bb1-48c5-9a96-fcbdc2e43736,cc8b1de7-bd98-47df-ad25-61f3ae6ec9e4,Design Showcase: Mobile app redesign cutting onboarding drop-off fr,Mobile app redesign cutting onboarding drop-off from 60% to 25%. Personal/showcase project; full case-study available on request. Tech stack reflects core Design expertise.,2023-09-16,0
7683b199-dd1e-4fd8-b2e6-b3d6aacdef1d,b1f064ea-5759-432e-8ddb-711aef8819eb,Frontend Showcase: Marketing landing page with WebGL hero and 95+ Lig,Marketing landing page with WebGL hero and 95+ Lighthouse score. Personal/showcase project; full case-study available on request. Tech stack reflects core Frontend expertise.,2022-09-21,0
30c7725f-ef65-4e64-90ed-f5f8c24de73b,b1f064ea-5759-432e-8ddb-711aef8819eb,Frontend Engagement — 2023,"Completed project: Customer dashboard with charting, filtering, and CSV export — handles 200k rows. Delivered for client engagement.",2023-03-20,1
0dc666ff-2a6c-4818-91d8-c1268aa8b0f5,b1f064ea-5759-432e-8ddb-711aef8819eb,Frontend Engagement — 2025,"Completed project: Customer dashboard with charting, filtering, and CSV export — handles 200k rows. Delivered for client engagement.",2025-06-07,1
5f46ecd6-d16b-480e-8065-ccb97252cac1,9dc69efb-5daf-470c-842e-b67ace1b8ac7,Mobile Engagement — 2024,Completed project: Marketplace Android app supporting saved searches and chat negotiation. Delivered for client engagement.,2024-04-13,1
d61d2234-cb50-4518-a4b2-bf1a0af20cfd,9dc69efb-5daf-470c-842e-b67ace1b8ac7,Mobile Showcase: Banking transaction history with biometric login a,Banking transaction history with biometric login and offline view. Personal/showcase project; full case-study available on request. Tech stack reflects core Mobile expertise.,2025-05-08,0
494afcd9-d316-48a3-8c0e-cf5003d82483,9dc69efb-5daf-470c-842e-b67ace1b8ac7,Mobile Showcase: Health-tracking iOS app with HealthKit and Apple W,Health-tracking iOS app with HealthKit and Apple Watch companion. Personal/showcase project; full case-study available on request. Tech stack reflects core Mobile expertise.,2023-07-18,0
a9c51bbd-13ee-4338-8e67-2d41eb547705,9dc69efb-5daf-470c-842e-b67ace1b8ac7,Mobile Engagement — 2023,Completed project: Banking transaction history with biometric login and offline view. Delivered for client engagement.,2023-08-17,1
791d9428-15dd-490f-ae39-280b7a4a06f6,9dc69efb-5daf-470c-842e-b67ace1b8ac7,Mobile Showcase: Marketplace Android app supporting saved searches ,Marketplace Android app supporting saved searches and chat negotiation. Personal/showcase project; full case-study available on request. Tech stack reflects core Mobile expertise.,2025-09-05,0
f35e75e0-f6b0-4d85-a65c-2e6d32c8f682,c08a9283-0dbd-46d8-9f74-c319533a730a,"Devops Showcase: Set up Terraform modules for repeatable VPC, RDS, ","Set up Terraform modules for repeatable VPC, RDS, and IAM provisioning. Personal/showcase project; full case-study available on request. Tech stack reflects core Devops expertise.",2024-10-10,0
9b7e2d99-e62f-4e86-9216-e8ee4f1e9858,c08a9283-0dbd-46d8-9f74-c319533a730a,Devops Showcase: On-call rotation with PagerDuty integration and ru,On-call rotation with PagerDuty integration and runbook automation. Personal/showcase project; full case-study available on request. Tech stack reflects core Devops expertise.,2022-11-20,0
493e639e-4214-43ee-8ae7-6a7a68393aa6,c08a9283-0dbd-46d8-9f74-c319533a730a,Devops Engagement — 2025,"Completed project: Set up Terraform modules for repeatable VPC, RDS, and IAM provisioning. Delivered for client engagement.",2025-06-07,1
f0778729-5f3c-471c-9862-be2d5dbe1561,c08a9283-0dbd-46d8-9f74-c319533a730a,Devops Engagement — 2026,"Completed project: Migrated a monolith to ECS Fargate, cutting deploy time from 25 to 4 minutes. Delivered for client engagement.",2026-03-04,1
6c86873b-d210-44df-9346-543c8b0bbf31,e8100721-b8dc-4480-bf46-cab039caf55d,Blockchain Engagement — 2025,Completed project: DEX router supporting Uniswap V3 and SushiSwap with slippage protection. Delivered for client engagement.,2025-06-07,1
af2c2a80-6820-4ab5-8e2c-1a80d933b73b,eb33cfcf-1ca2-4c9b-8242-46cc8e0d16ea,Devops Engagement — 2023,Completed project: On-call rotation with PagerDuty integration and runbook automation. Delivered for client engagement.,2023-12-15,1
653984f8-09a0-4d49-bd56-a88c40674086,b45fd7cb-ab64-4fcb-aae1-ff2a654d4559,Fullstack Engagement — 2025,"Completed project: MVP for a fitness tracking SaaS — Next.js app, PostgreSQL, Stripe billing. Delivered for client engagement.",2025-05-08,1
2ab2083e-3940-4a5e-ba33-f003ef0aaec4,b45fd7cb-ab64-4fcb-aae1-ff2a654d4559,Fullstack Engagement — 2024,Completed project: Inventory management web app with barcode scanning on mobile and desktop. Delivered for client engagement.,2024-08-11,1
73f316f6-f557-4d82-b0ab-54e6aad92199,b45fd7cb-ab64-4fcb-aae1-ff2a654d4559,Fullstack Engagement — 2022,Completed project: Inventory management web app with barcode scanning on mobile and desktop. Delivered for client engagement.,2022-12-20,1
8aaae315-521c-4c84-b842-03f5f34709bc,b45fd7cb-ab64-4fcb-aae1-ff2a654d4559,"Fullstack Showcase: Booking platform integrating Google Calendar, vide","Booking platform integrating Google Calendar, video calls, and SMS reminders. Personal/showcase project; full case-study available on request. Tech stack reflects core Fullstack expertise.",2023-10-16,0
27c732dc-3601-4efb-aac6-eec453ed01b7,fd3939e6-9f21-41e6-8db9-c791af0c76b6,Design Engagement — 2023,Completed project: Marketing site for a B2B SaaS product including illustrations and motion. Delivered for client engagement.,2023-11-15,1
a857a734-fb6a-4a55-be8b-ef1d17e799db,fd3939e6-9f21-41e6-8db9-c791af0c76b6,Design Engagement — 2023,"Completed project: Brand redesign for an EdTech startup — logo, type system, web and print collateral. Delivered for client engagement.",2023-03-20,1
b6dd131e-a6eb-4afc-841d-c6739f26acbf,fd3939e6-9f21-41e6-8db9-c791af0c76b6,Design Showcase: Mobile app redesign cutting onboarding drop-off fr,Mobile app redesign cutting onboarding drop-off from 60% to 25%. Personal/showcase project; full case-study available on request. Tech stack reflects core Design expertise.,2024-11-09,0
edd9aaba-6c0d-4855-a859-d7bfffeffc7e,fd3939e6-9f21-41e6-8db9-c791af0c76b6,Design Engagement — 2025,"Completed project: Brand redesign for an EdTech startup — logo, type system, web and print collateral. Delivered for client engagement.",2025-10-05,1
843582c4-be20-41bc-8470-a02cb093b6ed,fd3939e6-9f21-41e6-8db9-c791af0c76b6,Design Engagement — 2025,Completed project: Internal tool UX overhaul reducing support tickets by 30%. Delivered for client engagement.,2025-07-07,1
beb99745-672f-478a-80fc-e9801131505a,99bfee35-c2d6-430b-8435-c32103bb269b,Devops Showcase: Implemented blue/green deploys with automated roll,Implemented blue/green deploys with automated rollback on failed health checks. Personal/showcase project; full case-study available on request. Tech stack reflects core Devops expertise.,2022-07-23,0
15cfe33a-b948-479e-ac0d-6194cbd61751,99bfee35-c2d6-430b-8435-c32103bb269b,Devops Engagement — 2023,"Completed project: Set up Terraform modules for repeatable VPC, RDS, and IAM provisioning. Delivered for client engagement.",2023-11-15,1
04b4b5d0-84bb-40b8-9616-b28ec7a2081d,99bfee35-c2d6-430b-8435-c32103bb269b,Devops Showcase: On-call rotation with PagerDuty integration and ru,On-call rotation with PagerDuty integration and runbook automation. Personal/showcase project; full case-study available on request. Tech stack reflects core Devops expertise.,2023-02-18,0
a43b3269-8de4-4e30-ab02-8a8db776e434,9fd99aad-886b-4b0d-813b-affdd3bbb7f5,Design Showcase: Design system covering 80 components with light/da,Design system covering 80 components with light/dark themes and tokens. Personal/showcase project; full case-study available on request. Tech stack reflects core Design expertise.,2025-08-06,0
f177e97a-2a61-47b9-bdf4-02d410f9f169,9fd99aad-886b-4b0d-813b-affdd3bbb7f5,Design Showcase: Internal tool UX overhaul reducing support tickets,Internal tool UX overhaul reducing support tickets by 30%. Personal/showcase project; full case-study available on request. Tech stack reflects core Design expertise.,2025-12-04,0
c7d2bb2c-4677-47fc-b8ac-e08ad1cf664b,9fd99aad-886b-4b0d-813b-affdd3bbb7f5,Design Engagement — 2024,Completed project: Internal tool UX overhaul reducing support tickets by 30%. Delivered for client engagement.,2024-02-13,1
5542485b-406c-46b4-a534-c15d8b4d83e5,459b22f9-9c7a-4fe9-8171-de5b43232d03,Frontend Engagement — 2023,Completed project: Marketing landing page with WebGL hero and 95+ Lighthouse score. Delivered for client engagement.,2023-07-18,1
402c9d53-9918-4279-86f8-879e119285d3,459b22f9-9c7a-4fe9-8171-de5b43232d03,Frontend Engagement — 2025,Completed project: Marketing landing page with WebGL hero and 95+ Lighthouse score. Delivered for client engagement.,2025-03-09,1
e9aa0b42-c3a9-4f89-aafe-66d7c1dab003,459b22f9-9c7a-4fe9-8171-de5b43232d03,Frontend Engagement — 2026,"Completed project: Real-time chat UI with typing indicators, read receipts, and file uploads. Delivered for client engagement.",2026-02-02,1
c01c6551-688b-4247-9688-82baad5d3ee9,3b87b797-b963-4bf2-b84a-e1af329e84a5,Devops Showcase: Implemented blue/green deploys with automated roll,Implemented blue/green deploys with automated rollback on failed health checks. Personal/showcase project; full case-study available on request. Tech stack reflects core Devops expertise.,2025-01-08,0
c835545a-a928-4e3a-816b-fc9a54fcff01,3b87b797-b963-4bf2-b84a-e1af329e84a5,"Devops Showcase: Migrated a monolith to ECS Fargate, cutting deploy","Migrated a monolith to ECS Fargate, cutting deploy time from 25 to 4 minutes. Personal/showcase project; full case-study available on request. Tech stack reflects core Devops expertise.",2023-11-15,0
de281e67-2ffd-423e-afa0-13fa03915469,3b87b797-b963-4bf2-b84a-e1af329e84a5,Devops Engagement — 2024,"Completed project: Migrated a monolith to ECS Fargate, cutting deploy time from 25 to 4 minutes. Delivered for client engagement.",2024-12-09,1
b1290ea8-63bd-4e53-b291-1dc8298f42a2,3b87b797-b963-4bf2-b84a-e1af329e84a5,Devops Engagement — 2023,"Completed project: Migrated a monolith to ECS Fargate, cutting deploy time from 25 to 4 minutes. Delivered for client engagement.",2023-07-18,1
f169f7f6-091f-4e0a-852c-a62814b8c34b,8bd4643c-1dba-4a89-ba19-4a76a6750527,Design Showcase: Design system covering 80 components with light/da,Design system covering 80 components with light/dark themes and tokens. Personal/showcase project; full case-study available on request. Tech stack reflects core Design expertise.,2025-03-09,0
7e7de9f4-3ece-40b9-8c58-d57c085f3a62,8bd4643c-1dba-4a89-ba19-4a76a6750527,"Design Showcase: Brand redesign for an EdTech startup — logo, type ","Brand redesign for an EdTech startup — logo, type system, web and print collateral. Personal/showcase project; full case-study available on request. Tech stack reflects core Design expertise.",2024-11-09,0
6bde2d36-9221-4137-aa40-130953584694,8bd4643c-1dba-4a89-ba19-4a76a6750527,"Design Showcase: Brand redesign for an EdTech startup — logo, type ","Brand redesign for an EdTech startup — logo, type system, web and print collateral. Personal/showcase project; full case-study available on request. Tech stack reflects core Design expertise.",2024-01-14,0
e8a47d8a-721b-4a23-b79f-912c19f98a6d,56bcab9f-b35f-46d4-8375-ee6f33a13967,Blockchain Engagement — 2025,Completed project: DEX router supporting Uniswap V3 and SushiSwap with slippage protection. Delivered for client engagement.,2025-11-04,1
912be82e-b82e-4293-bf9d-d33dbdaa2071,56bcab9f-b35f-46d4-8375-ee6f33a13967,Blockchain Engagement — 2024,Completed project: NFT minting contract with lazy-mint pattern saving 60% gas vs eager mint. Delivered for client engagement.,2024-12-09,1
9d9bf03f-9554-440f-9c17-6f07eafcec1b,09951666-2c6e-48d3-b11a-f2407bed5093,Frontend Engagement — 2022,"Completed project: Customer dashboard with charting, filtering, and CSV export — handles 200k rows. Delivered for client engagement.",2022-11-20,1
5d937111-f246-477f-a85d-415be47de537,0d6ea852-c19c-40c8-8346-f5d8188b3dd9,Blockchain Engagement — 2022,Completed project: Audited and patched a lending protocol — disclosed two medium findings. Delivered for client engagement.,2022-11-20,1
99360c4f-e6b2-457b-bee1-05b23990d549,0d6ea852-c19c-40c8-8346-f5d8188b3dd9,Blockchain Engagement — 2024,Completed project: DEX router supporting Uniswap V3 and SushiSwap with slippage protection. Delivered for client engagement.,2024-04-13,1
e1992557-b438-4caa-bf83-6e8d7b163a7d,0d6ea852-c19c-40c8-8346-f5d8188b3dd9,Blockchain Engagement — 2023,Completed project: NFT minting contract with lazy-mint pattern saving 60% gas vs eager mint. Delivered for client engagement.,2023-10-16,1
3bf258a2-e5e0-488e-89b7-82e782e89d2c,0d6ea852-c19c-40c8-8346-f5d8188b3dd9,Blockchain Engagement — 2026,Completed project: NFT minting contract with lazy-mint pattern saving 60% gas vs eager mint. Delivered for client engagement.,2026-02-02,1
5b755314-7157-4267-83f0-552fb4d25b7c,a4bd85bd-9f77-4f0a-8a84-5fe76e9816b2,Blockchain Engagement — 2024,Completed project: Cross-chain bridge between Ethereum and Polygon using lock-and-mint. Delivered for client engagement.,2024-03-14,1
2eb952dc-bf18-4519-bdac-fe4d96ec84f6,c4cb7cc2-9549-4b77-91a8-bb4524184e7f,Mobile Engagement — 2024,Completed project: Banking transaction history with biometric login and offline view. Delivered for client engagement.,2024-07-12,1
34723a93-2020-40e5-8056-bf8e66470734,c4cb7cc2-9549-4b77-91a8-bb4524184e7f,Mobile Engagement — 2022,Completed project: Health-tracking iOS app with HealthKit and Apple Watch companion. Delivered for client engagement.,2022-11-20,1
2a086d35-1beb-4d27-b313-78351b9ea224,915107cc-1d69-48d8-8b0a-30d108e4fb7c,Mobile Engagement — 2022,Completed project: Travel itinerary builder with airline schedule sync and weather overlays. Delivered for client engagement.,2022-12-20,1
4471fbd8-a7b6-428e-bc95-118c2bd742b6,915107cc-1d69-48d8-8b0a-30d108e4fb7c,Mobile Engagement — 2024,Completed project: Marketplace Android app supporting saved searches and chat negotiation. Delivered for client engagement.,2024-08-11,1
5703e776-5733-445b-9a7b-f43c3cc188d1,915107cc-1d69-48d8-8b0a-30d108e4fb7c,Mobile Showcase: Banking transaction history with biometric login a,Banking transaction history with biometric login and offline view. Personal/showcase project; full case-study available on request. Tech stack reflects core Mobile expertise.,2023-10-16,0
1a0cd7bc-a7eb-4f24-a2d7-f0a619e2d56f,b24be745-5ba0-4ea6-b039-67935da78463,Backend Engagement — 2025,Completed project: ETL pipeline ingesting nightly batches into PostgreSQL with Airflow scheduling. Delivered for client engagement.,2025-08-06,1
9875307b-8224-4872-9713-fa4c4032843a,b24be745-5ba0-4ea6-b039-67935da78463,Backend Engagement — 2023,Completed project: GraphQL gateway aggregating three internal services into one API surface. Delivered for client engagement.,2023-04-19,1
a0963bea-d577-4d9a-afb2-4423b409c805,92227e90-de61-44eb-920c-a68791ea0ca0,Backend Engagement — 2022,Completed project: OAuth2 + JWT auth service handling 5k requests per minute. Delivered for client engagement.,2022-11-20,1
93ca4c40-3191-4590-9598-a0d9a26fad99,92227e90-de61-44eb-920c-a68791ea0ca0,Backend Engagement — 2023,Completed project: Stripe-style webhook receiver with idempotent retries and dead-letter handling. Delivered for client engagement.,2023-02-18,1
f9fb4e51-c558-4ecd-add9-f4836a23b98d,92227e90-de61-44eb-920c-a68791ea0ca0,Backend Showcase: OAuth2 + JWT auth service handling 5k requests per,OAuth2 + JWT auth service handling 5k requests per minute. Personal/showcase project; full case-study available on request. Tech stack reflects core Backend expertise.,2022-10-21,0
